Row Type,Variable Name,Attribute Name,Data Type,Value,DatasetID
attribute,temp_adjusted_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_qc,long_name,String,quality flag,ArgoFloats-synthetic-BGC
variable,temp_adjusted_error,,float,,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,actual_range,float,"0.0, 26.578",ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,C_format,String,%9.3f,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,colorBarMaximum,double,1.0,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,FORTRAN_format,String,F9.3,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,ioos_category,String,Statistics,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,long_name,String,Contains the error on the adjusted values as determined by the delayed mode QC process,ArgoFloats-synthetic-BGC
attribute,temp_adjusted_error,units,String,degree_Celsius,ArgoFloats-synthetic-BGC
variable,psal,,float,,ArgoFloats-synthetic-BGC
attribute,psal,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,psal,actual_range,float,"-1.701412E38, 9999.0",ArgoFloats-synthetic-BGC
attribute,psal,C_format,String,%9.3f,ArgoFloats-synthetic-BGC
attribute,psal,colorBarMaximum,double,37.0,ArgoFloats-synthetic-BGC
attribute,psal,colorBarMinimum,double,32.0,ArgoFloats-synthetic-BGC
attribute,psal,FORTRAN_format,String,F9.3,ArgoFloats-synthetic-BGC
attribute,psal,ioos_category,String,Salinity,ArgoFloats-synthetic-BGC
attribute,psal,long_name,String,Practical salinity,ArgoFloats-synthetic-BGC
attribute,psal,sdn_parameter_urn,String,SDN:P01::PSALST01,ArgoFloats-synthetic-BGC
attribute,psal,standard_name,String,sea_water_practical_salinity,ArgoFloats-synthetic-BGC
attribute,psal,units,String,PSU,ArgoFloats-synthetic-BGC
attribute,psal,valid_max,float,41.0,ArgoFloats-synthetic-BGC
attribute,psal,valid_min,float,2.0,ArgoFloats-synthetic-BGC
variable,psal_qc,,String,,ArgoFloats-synthetic-BGC
attribute,psal_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,psal_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,psal_qc,conventions,String,Argo reference table 2,ArgoFloats-synthetic-BGC
attribute,psal_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
attribute,psal_qc,long_name,String,quality flag,ArgoFloats-synthetic-BGC
variable,psal_adjusted,,float,,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,actual_range,float,"-999.9, 171521.4",ArgoFloats-synthetic-BGC
attribute,psal_adjusted,C_format,String,%9.3f,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,colorBarMaximum,double,37.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,colorBarMinimum,double,32.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,FORTRAN_format,String,F9.3,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,ioos_category,String,Salinity,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,long_name,String,Practical salinity,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,standard_name,String,sea_water_practical_salinity,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,units,String,PSU,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,valid_max,float,41.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted,valid_min,float,2.0,ArgoFloats-synthetic-BGC
variable,psal_adjusted_qc,,String,,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_qc,conventions,String,Argo reference table 2,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_qc,long_name,String,quality flag,ArgoFloats-synthetic-BGC
variable,psal_adjusted_error,,float,,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,actual_range,float,"-99992.94, 8.499573E31",ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,C_format,String,%9.3f,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,colorBarMaximum,double,1.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,FORTRAN_format,String,F9.3,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,ioos_category,String,Statistics,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,long_name,String,Contains the error on the adjusted values as determined by the delayed mode QC process,ArgoFloats-synthetic-BGC
attribute,psal_adjusted_error,units,String,psu,ArgoFloats-synthetic-BGC
variable,doxy,,float,,ArgoFloats-synthetic-BGC
attribute,doxy,colorBarMaximum,double,600.0,ArgoFloats-synthetic-BGC
attribute,doxy,colorBarMinimum,double,-5.0,ArgoFloats-synthetic-BGC
attribute,doxy,sdn_parameter_urn,String,SDN:P01::DOXMZZXX,ArgoFloats-synthetic-BGC
attribute,doxy,standard_name,String,moles_of_oxygen_per_unit_mass_in_sea_water,ArgoFloats-synthetic-BGC
attribute,doxy,units,String,micromole/kg,ArgoFloats-synthetic-BGC
variable,doxy_qc,,String,,ArgoFloats-synthetic-BGC
attribute,doxy_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,doxy_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,doxy_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
variable,temp_doxy,,float,,ArgoFloats-synthetic-BGC
attribute,temp_doxy,colorBarMaximum,double,40.0,ArgoFloats-synthetic-BGC
attribute,temp_doxy,colorBarMinimum,double,-2.0,ArgoFloats-synthetic-BGC
attribute,temp_doxy,sdn_parameter_urn,String,SDN:P01::OXYTAAOP,ArgoFloats-synthetic-BGC
attribute,temp_doxy,standard_name,String,temperature_of_sensor_for_oxygen_in_sea_water,ArgoFloats-synthetic-BGC
attribute,temp_doxy,units,String,degree_Celsius,ArgoFloats-synthetic-BGC
variable,temp_doxy_qc,,String,,ArgoFloats-synthetic-BGC
attribute,temp_doxy_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,temp_doxy_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,temp_doxy_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
variable,molar_doxy,,float,,ArgoFloats-synthetic-BGC
attribute,molar_doxy,colorBarMaximum,double,650.0,ArgoFloats-synthetic-BGC
attribute,molar_doxy,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,molar_doxy,sdn_parameter_urn,String,SDN:P01::DOXYMMOP,ArgoFloats-synthetic-BGC
attribute,molar_doxy,standard_name,String,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,ArgoFloats-synthetic-BGC
attribute,molar_doxy,units,String,micromole/l,ArgoFloats-synthetic-BGC
variable,molar_doxy_qc,,String,,ArgoFloats-synthetic-BGC
attribute,molar_doxy_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,molar_doxy_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,molar_doxy_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
variable,turbidity,,float,,ArgoFloats-synthetic-BGC
attribute,turbidity,sdn_parameter_urn,String,SDN:P01::TURBXXXX,ArgoFloats-synthetic-BGC
attribute,turbidity,standard_name,String,sea_water_turbidity,ArgoFloats-synthetic-BGC
attribute,turbidity,units,String,ntu,ArgoFloats-synthetic-BGC
variable,turbidity_qc,,String,,ArgoFloats-synthetic-BGC
attribute,turbidity_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,turbidity_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,turbidity_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
variable,chla,,float,,ArgoFloats-synthetic-BGC
attribute,chla,sdn_parameter_urn,String,SDN:P01::CPHLPR01,ArgoFloats-synthetic-BGC
attribute,chla,standard_name,String,mass_concentration_of_chlorophyll_a_in_sea_water,ArgoFloats-synthetic-BGC
attribute,chla,units,String,mg/m3,ArgoFloats-synthetic-BGC
variable,chla_qc,,String,,ArgoFloats-synthetic-BGC
attribute,chla_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,chla_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,chla_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
variable,nitrate,,float,,ArgoFloats-synthetic-BGC
attribute,nitrate,sdn_parameter_urn,String,SDN:P01::MDMAP005,ArgoFloats-synthetic-BGC
attribute,nitrate,standard_name,String,moles_of_nitrate_per_unit_mass_in_sea_water,ArgoFloats-synthetic-BGC
attribute,nitrate,units,String,micromole/kg,ArgoFloats-synthetic-BGC
variable,nitrate_qc,,String,,ArgoFloats-synthetic-BGC
attribute,nitrate_qc,colorBarMaximum,double,150.0,ArgoFloats-synthetic-BGC
attribute,nitrate_qc,colorBarMinimum,double,0.0,ArgoFloats-synthetic-BGC
attribute,nitrate_qc,ioos_category,String,Quality,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,_NCProperties,String,"version=2,netcdf=4.8.1,hdf5=1.10.8",ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,cdm_altitude_proxy,String,pres,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,cdm_data_type,String,TrajectoryProfile,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,cdm_profile_variables,String,"cycle_number, latitude, longitude, time",ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,cdm_trajectory_variables,String,platform_number,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,Conventions,String,"Argo-3.1 CF-1.6, COARDS, ACDD-1.3",ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,creator_name,String,Argo,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,creator_type,String,institution,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,creator_url,String,http://www.argodatamgt.org/Documentation,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,defaultGraphQuery,String,longitude%2Clatitude%2Cph_in_situ_total&time>=now-2days&time<=now&pres<=10&.draw=markers&.marker=5|5&.color=0x000000&.colorBar=|||||&.bgColor=0xffccccff,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,Easternmost_Easting,double,181.706,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,featureType,String,TrajectoryProfile,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,geospatial_lat_max,double,82.99017,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,geospatial_lat_min,double,-99.999,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,geospatial_lat_units,String,degrees_north,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,geospatial_lon_max,double,181.706,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,geospatial_lon_min,double,-999.999,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,geospatial_lon_units,String,degrees_east,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,history,String,2025-09-29T06:04:00Z creation (software version 1.19 (version 12.05.2025 for ARGO_simplified_profile)),ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,id,String,https://doi.org/10.17882/42182,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,infoUrl,String,http://www.argodatamgt.org/Documentation,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,institution,String,Argo,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,keywords,String,"adjusted, argo, array, centre, charge, chemistry, coded, CONFIG_MISSION_NUMBER, contains, coriolis, creation, cycle, CYCLE_NUMBER, data, DATA_CENTRE, DATA_TYPE, date, DATE_CREATION, DATE_UPDATE, day, days, delayed, denoting, density, determined, direction, displacement, dissolved, doxy, DOXY_ADJUSTED, DOXY_ADJUSTED_ERROR, DOXY_ADJUSTED_QC, DOXY_dPRES, DOXY_QC, earth, Earth Science > Oceans > Ocean Chemistry > Oxygen, Earth Science > Oceans > Ocean Pressure > Water Pressure, Earth Science > Oceans > Ocean Temperature > Water Temperature, Earth Science > Oceans > Salinity/Density > Salinity, equals, error, file, firmware, FIRMWARE_VERSION, flag, float, FLOAT_SERIAL_NO, format, FORMAT_VERSION, geostrophic, global, handbook, HANDBOOK_VERSION, identifier, in-situ, instrument, investigator, its, its-90, JULD_LOCATION, JULD_QC, julian, latitude, level, longitude, mass, missions, mode, moles, moles_of_oxygen_per_unit_mass_in_sea_water, name, number, O2, ocean, oceanography, oceans, original, oxygen, per, performed, PI_NAME, PLATFORM_NUMBER, PLATFORM_TYPE, position, POSITION_QC, positioning, POSITIONING_SYSTEM, practical, pres, PRES_ADJUSTED, PRES_ADJUSTED_ERROR, PRES_ADJUSTED_QC, PRES_QC, pressure, principal, process, processing, profile, PROFILE_DOXY_QC, PROFILE_PRES_QC, PROFILE_PSAL_QC, PROFILE_TEMP_QC, profiles, project, PROJECT_NAME, psal, PSAL_ADJUSTED, PSAL_ADJUSTED_ERROR, PSAL_ADJUSTED_QC, PSAL_dPRES, PSAL_QC, quality, real, real time, real-time, realtime, reference, REFERENCE_DATE_TIME, relative, salinity, sampled, scale, science, sea, sea-level, sea_water_practical_salinity, sea_water_pressure, sea_water_temperature, seawater, serial, situ, station, system, TEMP, TEMP_ADJUSTED, TEMP_ADJUSTED_ERROR, TEMP_ADJUSTED_QC, TEMP_dPRES, TEMP_QC, temperature, time, type, unique, unit, update, value, values, version, vertical, water, WMO_INST_TYPE",ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,keywords_vocabulary,String,GCMD Science Keywords,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,license,String,"The data may be used and redistributed for free but is not intended\nfor legal use, since it may contain inaccuracies. Neither the data\nContributor, ERD, NOAA, nor the United States Government, nor any\nof their employees or contractors, makes any warranty, express or\nimplied, including warranties of merchantability and fitness for a\nparticular purpose, or assumes any legal liability for the accuracy,\ncompleteness, or usefulness, of this information.",ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,Northernmost_Northing,double,82.99017,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,references,String,http://www.argodatamgt.org/Documentation,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,software_version,String,1.19 (version 12.05.2025 for ARGO_simplified_profile),ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,source,String,Argo float,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,sourceUrl,String,(local files),ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,Southernmost_Northing,double,-99.999,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,standard_name_vocabulary,String,CF Standard Name Table v55,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,subsetVariables,String,"data_type, data_centre, platform_type, wmo_inst_type, time_qc, position_qc, pres_qc",ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,summary,String,Argo float synthetic vertical profiles : BGC data,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,testOutOfDate,String,now-5days,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,time_coverage_end,String,2025-09-28T19:45:00Z,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,time_coverage_start,String,2002-09-08T23:02:51Z,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,title,String,Argo float synthetic vertical profiles : BGC data,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,user_manual_version,String,1.0,ArgoFloats-synthetic-BGC
attribute,NC_GLOBAL,Westernmost_Easting,double,-999.999,ArgoFloats-synthetic-BGC
variable,wmo_inst_type,,String,,ArgoFloats-synthetic-BGC
attribute,wmo_inst_type,_ChunkSizes,uint,"7, 4",ArgoFloats-synthetic-BGC
attribute,wmo_inst_type,conventions,String,Argo reference table 8,ArgoFloats-synthetic-BGC
attribute,wmo_inst_type,ioos_category,String,Unknown,ArgoFloats-synthetic-BGC
attribute,wmo_inst_type,long_name,String,Coded instrument type,ArgoFloats-synthetic-BGC
variable,data_type,,String,,ArgoFloats-synthetic-BGC
attribute,data_type,_ChunkSizes,uint,32,ArgoFloats-synthetic-BGC
attribute,data_type,conventions,String,Argo reference table 1,ArgoFloats-synthetic-BGC
attribute,data_type,ioos_category,String,Unknown,ArgoFloats-synthetic-BGC
attribute,data_type,long_name,String,Data type,ArgoFloats-synthetic-BGC
variable,date_update,,double,,ArgoFloats-synthetic-BGC
attribute,date_update,_ChunkSizes,uint,14,ArgoFloats-synthetic-BGC
attribute,date_update,actual_range,double,"1.606286282E9, 1.759108353E9",ArgoFloats-synthetic-BGC
attribute,date_update,ioos_category,String,Time,ArgoFloats-synthetic-BGC
attribute,date_update,long_name,String,Date of update of this file,ArgoFloats-synthetic-BGC
attribute,date_update,time_origin,String,01-JAN-1970 00:00:00,ArgoFloats-synthetic-BGC
attribute,date_update,units,String,seconds since 1970-01-01T00:00:00Z,ArgoFloats-synthetic-BGC
variable,pi_name,,String,,ArgoFloats-synthetic-BGC
attribute,pi_name,_ChunkSizes,uint,"7, 64",ArgoFloats-synthetic-BGC
attribute,pi_name,ioos_category,String,Identifier,ArgoFloats-synthetic-BGC
attribute,pi_name,long_name,String,Name of the principal investigator,ArgoFloats-synthetic-BGC
variable,bbp470,,float,,ArgoFloats-synthetic-BGC
attribute,bbp470,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,bbp470,actual_range,float,"-0.004590931, 4.83112",ArgoFloats-synthetic-BGC
attribute,bbp470,cf_standard_name,String,-,ArgoFloats-synthetic-BGC
attribute,bbp470,long_name,String,Particle backscattering at 470 nanometers,ArgoFloats-synthetic-BGC
attribute,bbp470,sdn_parameter_urn,String,SDN:P01::BB117B01,ArgoFloats-synthetic-BGC
attribute,bbp470,units,String,m-1,ArgoFloats-synthetic-BGC
attribute,bbp470,valid_max,float,,ArgoFloats-synthetic-BGC
attribute,bbp470,valid_min,float,,ArgoFloats-synthetic-BGC
variable,bbp470_qc,,String,,ArgoFloats-synthetic-BGC
variable,bbp470_adjusted,,float,,ArgoFloats-synthetic-BGC
variable,bbp470_adjusted_qc,,String,,ArgoFloats-synthetic-BGC
variable,bbp470_adjusted_error,,float,,ArgoFloats-synthetic-BGC
variable,bbp532,,float,,ArgoFloats-synthetic-BGC
attribute,bbp532,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,bbp532,actual_range,float,"-0.003267109, 234.3274",ArgoFloats-synthetic-BGC
attribute,bbp532,cf_standard_name,String,-,ArgoFloats-synthetic-BGC
attribute,bbp532,long_name,String,Particle backscattering at 532 nanometers,ArgoFloats-synthetic-BGC
attribute,bbp532,sdn_parameter_urn,String,SDN:P01::BB117G01,ArgoFloats-synthetic-BGC
attribute,bbp532,units,String,m-1,ArgoFloats-synthetic-BGC
attribute,bbp532,valid_max,float,,ArgoFloats-synthetic-BGC
attribute,bbp532,valid_min,float,,ArgoFloats-synthetic-BGC
variable,bbp532_qc,,String,,ArgoFloats-synthetic-BGC
variable,bbp532_adjusted,,float,,ArgoFloats-synthetic-BGC
attribute,bbp532_adjusted,actual_range,float,"4.364551E-4, 0.04183484",ArgoFloats-synthetic-BGC
variable,bbp532_adjusted_qc,,String,,ArgoFloats-synthetic-BGC
variable,bbp532_adjusted_error,,float,,ArgoFloats-synthetic-BGC
variable,bbp700,,float,,ArgoFloats-synthetic-BGC
attribute,bbp700,_ChunkSizes,uint,"7, 558",ArgoFloats-synthetic-BGC
attribute,bbp700,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,bbp700,actual_range,float,"-0.004745516, 1.146227E33",ArgoFloats-synthetic-BGC
attribute,bbp700,C_format,String,%.7f,ArgoFloats-synthetic-BGC
attribute,bbp700,cf_standard_name,String,-,ArgoFloats-synthetic-BGC
attribute,bbp700,FORTRAN_format,String,F.7,ArgoFloats-synthetic-BGC
attribute,bbp700,long_name,String,Particle backscattering at 700 nanometers,ArgoFloats-synthetic-BGC
attribute,bbp700,resolution,float,1.0E-7,ArgoFloats-synthetic-BGC
attribute,bbp700,sdn_parameter_urn,String,SDN:P01::BB117NIR,ArgoFloats-synthetic-BGC
attribute,bbp700,units,String,m-1,ArgoFloats-synthetic-BGC
attribute,bbp700,valid_max,float,,ArgoFloats-synthetic-BGC
attribute,bbp700,valid_min,float,,ArgoFloats-synthetic-BGC
variable,bbp700_qc,,String,,ArgoFloats-synthetic-BGC
attribute,bbp700_qc,_ChunkSizes,uint,"7, 558",ArgoFloats-synthetic-BGC
attribute,bbp700_qc,conventions,String,Argo reference table 2,ArgoFloats-synthetic-BGC
attribute,bbp700_qc,long_name,String,quality flag,ArgoFloats-synthetic-BGC
variable,bbp700_adjusted,,float,,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,_ChunkSizes,uint,"7, 558",ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,actual_range,float,"-0.004745516, 3.589982",ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,C_format,String,%.7f,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,FORTRAN_format,String,F.7,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,long_name,String,Particle backscattering at 700 nanometers,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,resolution,float,1.0E-7,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted,units,String,m-1,ArgoFloats-synthetic-BGC
variable,bbp700_adjusted_qc,,String,,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_qc,_ChunkSizes,uint,"7, 558",ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_qc,conventions,String,Argo reference table 2,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_qc,long_name,String,quality flag,ArgoFloats-synthetic-BGC
variable,bbp700_adjusted_error,,float,,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,_ChunkSizes,uint,"7, 558",ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,actual_range,float,"4.503E-6, 9999.0",ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,C_format,String,%.7f,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,FORTRAN_format,String,F.7,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,long_name,String,Contains the error on the adjusted values as determined by the delayed mode QC process,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,resolution,float,1.0E-7,ArgoFloats-synthetic-BGC
attribute,bbp700_adjusted_error,units,String,m-1,ArgoFloats-synthetic-BGC
variable,bbp700_2,,float,,ArgoFloats-synthetic-BGC
attribute,bbp700_2,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,bbp700_2,actual_range,float,"1.624241E-4, 5.602355",ArgoFloats-synthetic-BGC
attribute,bbp700_2,cf_standard_name,String,-,ArgoFloats-synthetic-BGC
attribute,bbp700_2,long_name,String,Particle backscattering at 700 nanometers,ArgoFloats-synthetic-BGC
attribute,bbp700_2,sdn_parameter_urn,String,SDN:P01::BB117NIR,ArgoFloats-synthetic-BGC
attribute,bbp700_2,units,String,m-1,ArgoFloats-synthetic-BGC
attribute,bbp700_2,valid_max,float,,ArgoFloats-synthetic-BGC
attribute,bbp700_2,valid_min,float,,ArgoFloats-synthetic-BGC
variable,bbp700_2_qc,,String,,ArgoFloats-synthetic-BGC
variable,bbp700_2_adjusted,,float,,ArgoFloats-synthetic-BGC
variable,bbp700_2_adjusted_qc,,String,,ArgoFloats-synthetic-BGC
variable,bbp700_2_adjusted_error,,float,,ArgoFloats-synthetic-BGC
variable,bisulfide,,float,,ArgoFloats-synthetic-BGC
attribute,bisulfide,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,bisulfide,actual_range,float,"-3.086484, 416.9727",ArgoFloats-synthetic-BGC
attribute,bisulfide,cf_standard_name,String,-,ArgoFloats-synthetic-BGC
attribute,bisulfide,long_name,String,Bisulfide,ArgoFloats-synthetic-BGC
attribute,bisulfide,sdn_parameter_urn,String,SDN:P01::H2SXZZ01,ArgoFloats-synthetic-BGC
attribute,bisulfide,units,String,micromole/kg,ArgoFloats-synthetic-BGC
attribute,bisulfide,valid_max,float,,ArgoFloats-synthetic-BGC
attribute,bisulfide,valid_min,float,,ArgoFloats-synthetic-BGC
variable,bisulfide_qc,,String,,ArgoFloats-synthetic-BGC
variable,bisulfide_adjusted,,float,,ArgoFloats-synthetic-BGC
variable,bisulfide_adjusted_qc,,String,,ArgoFloats-synthetic-BGC
variable,bisulfide_adjusted_error,,float,,ArgoFloats-synthetic-BGC
variable,cdom,,float,,ArgoFloats-synthetic-BGC
attribute,cdom,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,cdom,actual_range,float,"-24.8148, 64808.86",ArgoFloats-synthetic-BGC
attribute,cdom,cf_standard_name,String,-,ArgoFloats-synthetic-BGC
attribute,cdom,long_name,String,Concentration of coloured dissolved organic matter in sea water,ArgoFloats-synthetic-BGC
attribute,cdom,sdn_parameter_urn,String,SDN:P01::CDOMZZ01,ArgoFloats-synthetic-BGC
attribute,cdom,units,String,ppb,ArgoFloats-synthetic-BGC
attribute,cdom,valid_max,float,,ArgoFloats-synthetic-BGC
attribute,cdom,valid_min,float,,ArgoFloats-synthetic-BGC
variable,cdom_qc,,String,,ArgoFloats-synthetic-BGC
variable,cdom_adjusted,,float,,ArgoFloats-synthetic-BGC
variable,cdom_adjusted_qc,,String,,ArgoFloats-synthetic-BGC
variable,cdom_adjusted_error,,float,,ArgoFloats-synthetic-BGC
variable,chla,,float,,ArgoFloats-synthetic-BGC
attribute,chla,_ChunkSizes,uint,"7, 558",ArgoFloats-synthetic-BGC
attribute,chla,_FillValue,float,99999.0,ArgoFloats-synthetic-BGC
attribute,chla,actual_range,float,"-4.9608, 33553.33",ArgoFloats-synthetic-BGC
attribute,chla,C_format,String,%.4f,ArgoFloats-synthetic-BGC
attribute,chla,cf_standard_name,String,mass_concentration_of_chlorophyll_a_in_sea_water,ArgoFloats-synthetic-BGC
attribute,chla,FORTRAN_format,String,F.4,ArgoFloats-synthetic-BGC
attribute,chla,long_name,String,Chlorophyll-A,ArgoFloats-synthetic-BGC
attribute,chla,resolution,float,0.025,ArgoFloats-synthetic-BGC
attribute,chla,sdn_parameter_urn,String,SDN:P01::CPHLPR01,ArgoFloats-synthetic-BGC
attribute,chla,standard_name,String,mass_concentration_of_chlorophyll_a_in_sea_water,ArgoFloats-synthetic-BGC
attribute,chla,units,String,mg/m3,ArgoFloats-synthetic-BGC
attribute,chla,valid_max,float,,ArgoFloats-synthetic-BGC
attribute,chla,valid_min,float,,ArgoFloats-synthetic-BGC
variable,chla_qc,,String,,ArgoFloats-synthetic-BGC
attribute,chla_qc,_ChunkSizes,uint,"7, 558",ArgoFloats-synthetic-BGC
attribute,chla_qc,conventions,String,Argo reference table 2,ArgoFloats-synthetic-BGC
